round,phase,lr,gate,aux_scale,a_ratio,a_mean_weight,a_effective_mass_per_u,a_wrong_mass_per_u,b_ratio,b_mean_weight,b_effective_mass_per_u,b_wrong_mass_per_u,c_ratio,b_score_only_candidates,b_score_only_accuracy,b_score_only_admitted,L_sup_effective,L_A_effective,L_B_effective,L_proto_effective,loss_reconstructed,loss_observed,u_visits,local_steps,trust_authority_mean,trust_valid_fraction,trust_refreshes,trusted_weight_gate
152,3,0.07342931850874826,1.0,1.0,0.7140779194078948,0.9923874726080514,0.7086419816864165,0.09956879788078368,0.20935444078947368,0.5362880292580777,0.11227428046741376,0.0464788224425559,0.07656763980263158,0,0.0,0,0.009948338663334173,0.18358991193143945,0.07456181403249502,0.029733915340743565,0.2978339799680122,0.29783398063951416,194560,760,0.48423211658863646,0.9145456414473684,40,1.0
153,3,0.07264419306914036,1.0,1.0,0.6882298519736842,0.9926115433912766,0.6831448955755485,0.10801530491291104,0.22385896381578949,0.5386008225169595,0.12057062203897849,0.05151189188932461,0.08791118421052632,0,0.0,0,0.010097576063784992,0.18769474206982475,0.08088917828557131,0.029629979415943752,0.3083114758351248,0.3083114757741752,194560,760,0.49096033261402655,0.9306075246710527,40,1.0
154,3,0.07185932597031004,1.0,1.0,0.6952970805921053,0.9898833806656246,0.6882630247034525,0.14793521618580838,0.22261513157894736,0.5257820722622585,0.11704704519851428,0.055760123300072004,0.08208778782894736,0,0.0,0,0.012713405235722588,0.17945673167705536,0.07885682332255926,0.030415212149290664,0.3014421723846279,0.30144217212341334,194560,760,0.4970052376977707,0.9337016858552631,40,1.0
155,3,0.07107480328177922,1.0,1.0,0.6901212993421053,0.9907186699524403,0.6837160557900605,0.1492523870387997,0.229296875,0.5514971523726135,0.1264565736104391,0.056106780459920534,0.08058182565789473,0,0.0,0,0.013136194563757224,0.17617497348079555,0.08066652285939965,0.028577759256096267,0.2985554501600487,0.2985554507688472,194560,760,0.45883508334426504,0.8646484375,40,1.0
156,3,0.07029071103530152,1.0,1.0,0.6774876644736842,0.9915797474047658,0.6717830472086606,0.14866059345413785,0.23749486019736843,0.5594053880900108,0.13285590443809173,0.058334537576286635,0.08501747532894736,0,0.0,0,0.011441083225623802,0.180208326640882,0.08342759085476006,0.028319895091025452,0.3033968958122913,0.30339689578272794,194560,760,0.4488166934565494,0.8511461759868421,40,1.0
157,3,0.06950713521542762,1.0,1.0,0.6602179276315789,0.9913027263885232,0.6544758316717649,0.15256035496774864,0.2463096217105263,0.5632203799009293,0.13872659871305681,0.05932681071694548,0.09347245065789474,0,0.0,0,0.009331436888973449,0.18492737282067537,0.08891887380986621,0.02945614437915777,0.3126338278986728,0.31263382752474983,194560,760,0.4480199016042446,0.8575966282894737,40,1.0
158,3,0.06872416175007631,1.0,1.0,0.6997687088815789,0.9911301200618059,0.6935618444492943,0.14454819392167817,0.2187448601973684,0.5347743110550971,0.11697913190889123,0.05284025744400232,0.08148643092105264,0,0.0,0,0.010891637212645085,0.17837534299806546,0.07641368795088248,0.0302458486843266,0.29592651684591964,0.29592651724815366,194560,760,0.4803410613027058,0.9126182154605263,40,1.0
159,3,0.06794187650111144,1.0,1.0,0.6742547286184211,0.9908221142823972,0.6680664957746079,0.15229145812152542,0.2376490542763158,0.543850959671238,0.12924566623313646,0.05934547532355952,0.08809621710526316,0,0.0,0,0.011811292314814637,0.18640079787491184,0.08483997805742546,0.027057739388393728,0.3101098076355457,0.31010980778618863,194560,760,0.4783531260725699,0.89375,40,1.0
160,3,0.06716036525492601,1.0,1.0,0.6820723684210527,0.9913939988725238,0.6762024528494007,0.13792477404533296,0.2291786595394737,0.5345918295262557,0.12251703889158211,0.05710721275275941,0.08874897203947368,0,0.0,0,0.013322903510523152,0.18074244818601168,0.08028215990818449,0.03037713185344872,0.304724643458168,0.3047246418697269,194560,760,0.478574160839382,0.8993729440789474,40,1.0
161,3,0.06637971371303501,1.0,1.0,0.6838456003289474,0.9913456762005182,0.6779273790748496,0.14826523309671566,0.23279194078947368,0.5506509879573879,0.12818711218424142,0.05684344105140649,0.08336245888157895,0,0.0,0,0.011621849271690927,0.19130857198646195,0.08229915434984784,0.029238906418414493,0.3144684820264152,0.3144684821171196,194560,760,0.47392511730523484,0.8854594983552632,40,1.0
162,3,0.06560000748267719,1.0,1.0,0.6869706003289474,0.9895986670899483,0.6798251904155078,0.18327470753299024,0.22937911184210527,0.5347498687373339,0.12266044994865201,0.057961710503839546,0.08365028782894737,0,0.0,0,0.014170996465691133,0.1785812168921295,0.07929921497431534,0.03017383116640543,0.3022252594985414,0.30222526027968055,194560,760,0.4821437083184719,0.9081928453947369,40,1.0
163,3,0.06482133206742717,1.0,1.0,0.6774928042763158,0.9913591827947998,0.6716387127967257,0.17513949863955772,0.23447265625,0.5546285100935343,0.1300452199936109,0.06003199413075651,0.08803453947368421,0,0.0,0,0.010891423198221386,0.18143303249227374,0.08247145107444866,0.028816354159069697,0.3036122609240135,0.30361226129492647,194560,760,0.4664461987583261,0.8846988075657894,40,1.0
164,3,0.06404377285781913,1.0,1.0,0.6946546052631579,0.9902863483873785,0.6879069724365284,0.14731499931873068,0.22471731085526317,0.529582527254701,0.11900636140061052,0.05588122211935881,0.08062808388157895,0,0.0,0,0.012542288230332288,0.1828927632813391,0.07721895388523607,0.03158864012282146,0.30424264551972896,0.3042426453021012,194560,760,0.47675285366804976,0.8999588815789473,40,1.0
165,3,0.0632674151219827,1.0,1.0,0.6897615131578947,0.9919027165329047,0.6841763186611627,0.13293705034363817,0.22938939144736842,0.5496608352864133,0.12608636450880256,0.05279983683660822,0.08084909539473684,0,0.0,0,0.009719552704260231,0.18047570753842593,0.07950198584064645,0.029056251686262462,0.2987534977695951,0.29875349751428554,194560,760,0.4553611286180584,0.8676295230263158,40,1.0
166,3,0.06249234399629232,1.0,1.0,0.6776212993421052,0.9917259976713364,0.6720146591333966,0.1297744183911403,0.2346422697368421,0.5553210802127547,0.13030179869383574,0.0533934278346255,0.08773643092105263,0,0.0,0,0.009377304752400194,0.18394937606430367,0.08409379141368462,0.027190353299834227,0.3046108255302227,0.3046108257319582,194560,760,0.44928437312574765,0.8499074835526316,40,1.0
167,3,0.061718644476031245,1.0,1.0,0.6884971217105263,0.9919488771506005,0.6829539468021769,0.12032906374354896,0.22589432565789475,0.5303202248162106,0.11979632956760103,0.05174917107337693,0.08560855263157895,0,0.0,0,0.009967444176130045,0.1856674300702779,0.07758581176718796,0.027929742338233875,0.30115042835182976,0.301150427543019,194560,760,0.47819324292634663,0.9011256167763158,40,1.0
168,3,0.06094640140607064,1.0,1.0,0.6979749177631579,0.9914319753264111,0.691994651446217,0.1279796637916374,0.22242495888157895,0.5292066872154337,0.11770877564374946,0.04933877975869875,0.07960012335526316,0,0.0,0,0.008150572343086089,0.1847492032145199,0.07707788396112032,0.02746875584517654,0.29744641536390287,0.29744641502436836,194560,760,0.46626498432535873,0.8831620065789474,40,1.0
169,3,0.06017569947156553,1.0,1.0,0.6997018914473684,0.9908858049344419,0.6933246719209771,0.14936367427979252,0.22044613486842105,0.5305840950185643,0.11696521296950155,0.05587039100202291,0.07985197368421053,0,0.0,0,0.009908874937307126,0.17961002891197017,0.0759433039537582,0.029768249441526437,0.295230457244562,0.29523045795136377,194560,760,0.47988120237071263,0.9141344572368421,40,1.0
170,3,0.059406623188668045,1.0,1.0,0.6877055921052632,0.9906797276769161,0.6812959887087345,0.17716214091786625,0.23131167763157895,0.550150526501255,0.1272562412349017,0.055726608332540645,0.0809827302631579,0,0.0,0,0.010657287524104744,0.18034423989684958,0.08173854589021128,0.02771091424516941,0.30045098755633504,0.3004509882315209,194560,760,0.45670749445102715,0.8662109375,40,1.0
171,3,0.058639256895259305,1.0,1.0,0.7214124177631579,0.9918122138890624,0.7155056471887388,0.10849390483344905,0.20487253289473684,0.522241439080035,0.10699292640691917,0.043657945503946395,0.07371504934210527,0,0.0,0,0.009011748596094549,0.18262812403079712,0.06904385086565622,0.028663820902767936,0.2893475443953158,0.28934754380270056,194560,760,0.4845934284360785,0.9223273026315789,40,1.0
172,3,0.05787368474170082,1.0,1.0,0.7077868009868421,0.9910498366462235,0.701451993498363,0.13295305909858526,0.2154039884868421,0.5449812327780923,0.11739113119087721,0.05116800446228712,0.07680921052631579,0,0.0,0,0.00871848372216367,0.1800213648300422,0.07605063304133518,0.027817138809906806,0.29260762040344784,0.29260762045650107,194560,760,0.4686740066660078,0.8764031661184211,40,1.0
173,3,0.05710999068160644,1.0,1.0,0.7017269736842106,0.9912231240897836,0.6955680031133326,0.15755792585857165,0.22023540296052632,0.5455894326659584,0.12015810855419227,0.05523376898552095,0.07803762335526315,0,0.0,0,0.010058405770618456,0.17554334143274708,0.07648176468516651,0.025747405555295318,0.2878309174438274,0.2878309178901346,194560,760,0.46930377850014915,0.8780016447368421,40,1.0
174,3,0.0563482584626359,1.0,1.0,0.6471782483552632,0.9902092013608821,0.6408418564419998,0.18037297249232467,0.2569798519736842,0.5456954895093387,0.140232746116817,0.0661248478487036,0.09584189967105264,0,0.0,0,0.013857727008029255,0.18516123398746315,0.08872111337994666,0.029956744683808403,0.31769681905924746,0.3176968192583636,194560,760,0.46662359647452833,0.8885433799342105,40,1.0
175,3,0.05558857161731095,1.0,1.0,0.6894479851973684,0.9911583173772577,0.6833521049273642,0.14028454468046364,0.22843338815789474,0.5475990343304159,0.12508990276408824,0.052417982804687006,0.08211862664473685,0,0.0,0,0.012396721621572444,0.18464683508990626,0.08006284661394986,0.029580393608071298,0.3066867969334999,0.3066867971498715,194560,760,0.4560245079625594,0.8786595394736842,40,1.0
176,3,0.05483101345385508,1.0,1.0,0.663831208881579,0.9912460942674673,0.6580200930567164,0.15535252409325423,0.24388363486842105,0.5507232627426485,0.1343123911242736,0.06094854811059409,0.09228515625,0,0.0,0,0.009750454431846982,0.18213486992018788,0.08465838474711697,0.02713767555199172,0.3036813846511435,0.3036813838505431,194560,760,0.44715064881663574,0.8421772203947369,40,1.0
177,3,0.054075667047057796,1.0,1.0,0.6822162828947368,0.9905426393950413,0.6757643174968267,0.16075799410219158,0.23158408717105264,0.5376461244712624,0.12451028695673143,0.05482162275400601,0.08619962993421053,0,0.0,0,0.00992829197252592,0.18390670704998469,0.08088340259549257,0.02854642623741376,0.303264827855417,0.3032648281047219,194560,760,0.4596876452235799,0.8764597039473684,40,1.0
178,3,0.053322615229164615,1.0,1.0,0.716956208881579,0.99226217695626,0.7114085286071427,0.12869938196994266,0.21097347861842106,0.5395429334643523,0.1138292495369617,0.04892377446950903,0.0720703125,0,0.0,0,0.010113556717624306,0.17311212815540403,0.07228604278429167,0.027645010244297354,0.28315673790161733,0.28315673748913567,194560,760,0.45758605575875233,0.8673108552631579,40,1.0
179,3,0.0525719405807935,1.0,1.0,0.6677631578947368,0.9903821187653565,0.6613406911492348,0.16034447431172194,0.2417043585526316,0.5395651243892292,0.13041524228786952,0.05700644110574534,0.09053248355263158,0,0.0,0,0.011297911213133423,0.1817355117025344,0.08455539312654813,0.02725246441991706,0.30484128046213305,0.3048412786894723,194560,760,0.4499918218113874,0.8552580180921052,40,1.0
180,3,0.05182372542187895,1.0,1.0,0.7039936266447369,0.9920754496282504,0.698414793689,0.11295899122671567,0.21762438322368421,0.5386743631797847,0.11722867604541151,0.050429846789981976,0.07838199013157894,0,0.0,0,0.013160527770072037,0.18365774051727432,0.07629374141657823,0.02922731705990277,0.30233932676382735,0.3023393274529984,194560,760,0.4766936367279605,0.9072162828947369,40,1.0
181,3,0.051078051802644756,1.0,1.0,0.7368935032894737,0.9917564089298082,0.7308188545860742,0.11315645327711919,0.19621196546052633,0.5445469200618921,0.10684662147081997,0.04379773052213223,0.06689453125,0,0.0,0,0.009663188543747406,0.16350249981409626,0.06638803549454009,0.02678799129042186,0.2663417151428056,0.26634171473744667,194560,760,0.47124746837898307,0.8754831414473684,40,1.0
182,3,0.05033500149460627,1.0,1.0,0.6801603618421053,0.991578289514311,0.6744322481908296,0.14593350204859712,0.2315172697368421,0.5471401871039361,0.12667240228160823,0.056720402346629846,0.08832236842105264,0,0.0,0,0.00962592333154661,0.18267248221918156,0.08302859440323357,0.02640142453932449,0.3017284244932862,0.30172842493967006,194560,760,0.45843244742013906,0.8599095394736842,40,1.0
183,3,0.04959465598160314,1.0,1.0,0.7124177631578947,0.9909206355923966,0.7059494626757346,0.14859939626736665,0.21278268914473683,0.5463300601892239,0.11624957936766901,0.04836173052715726,0.07479954769736842,0,0.0,0,0.009381804697783847,0.17237822337958372,0.07287849386737338,0.026982246084432858,0.2816207680291738,0.2816207674969184,194560,760,0.4650019105131689,0.8790347450657895,40,1.0
184,3,0.04885709645086387,1.0,1.0,0.6975688733552632,0.9907044318576801,0.6910845743590279,0.13338935370924637,0.22325760690789473,0.5475868654588113,0.12225293315652953,0.05184590014580049,0.0791735197368421,0,0.0,0,0.011592419779672606,0.1748177131245795,0.07755731360398625,0.02767291640372653,0.2916403629119649,0.29164036388852094,194560,760,0.4504318793941485,0.8570261101973684,40,1.0
185,3,0.0481224037841025,1.0,1.0,0.6910618832236842,0.9924145657457649,0.6858198787428831,0.11958843483773403,0.22564247532894738,0.5465373418990502,0.12332203868580492,0.0489925566962675,0.08329564144736842,0,0.0,0,0.009221853903880785,0.18219502324140385,0.07806898196178831,0.028819499964776795,0.29830535907184974,0.29830535889456145,194560,760,0.4441880699051054,0.8507504111842106,40,1.0
186,3,0.04739065854864917,1.0,1.0,0.6780581825657894,0.9917192039317118,0.672443321033528,0.1401449558129044,0.23478104440789474,0.5585962120180082,0.13114780205988177,0.05545343003039689,0.0871607730263158,0,0.0,0,0.009267069080631605,0.18107119787876544,0.083300205317669,0.025528017437379615,0.29916648971444565,0.29916648901999,194560,760,0.442166613944267,0.8317125822368421,40,1.0
187,3,0.04666194098861496,1.0,1.0,0.7025750411184211,0.9920959887913032,0.6970218801184704,0.12825748403066475,0.21663240131578948,0.5432419371331135,0.11768380533658752,0.04788449716288597,0.08079255756578947,0,0.0,0,0.008211978037893699,0.17983810394806296,0.0751853512232437,0.027193293730287182,0.2904287269394875,0.2904287265711709,194560,760,0.449617868897162,0.8604954769736842,40,1.0
188,3,0.04593633101609228,1.0,1.0,0.6975483141447368,0.9916538703012532,0.6917264854437426,0.15881486720907942,0.2213353207236842,0.5435538225050154,0.1203076596347321,0.05112293055771213,0.08111636513157895,0,0.0,0,0.008418326185002163,0.17695686813247832,0.07539668437154767,0.02749411219829008,0.28826599088731825,0.2882659912305443,194560,760,0.45640413647419525,0.8700041118421052,40,1.0
189,3,0.04521390820239145,1.0,1.0,0.6694592927631579,0.9906035374149023,0.6631687435664628,0.16010639018526202,0.24009560032894736,0.5355872209827541,0.12859213535036695,0.059574201026637304,0.09044510690789474,0,0.0,0,0.009517835916439683,0.18773805091255588,0.08385748581372593,0.02715178863782632,0.3082651612805478,0.3082651617103501,194560,760,0.4657274053481064,0.8764442845394737,40,1.0
190,3,0.044494751769314986,1.0,1.0,0.698961759868421,0.9916523814823743,0.6931270937386312,0.12250021051517443,0.2164833470394737,0.5316943698449138,0.11510297678607075,0.04737774288269544,0.08455489309210526,0,0.0,0,0.007653881429034395,0.17898202465945168,0.07371984619132586,0.02624615880415628,0.2866019110839682,0.2866019111518797,194560,760,0.47382675523036405,0.8940172697368421,40,1.0
191,3,0.043778940580469924,1.0,1.0,0.6765727796052632,0.9919468226659492,0.6711242190317104,0.15489796679466963,0.23739720394736843,0.5538500818203175,0.13148246083016457,0.053731515132331924,0.08603001644736842,0,0.0,0,0.008379770246315992,0.18621286980219579,0.08205743378126308,0.026328685079750263,0.30297875890952514,0.3029787598079757,194560,760,0.4370405264394848,0.8321751644736842,40,1.0
192,3,0.04306655313261955,1.0,1.0,0.7318564967105263,0.9920061515584673,0.7260061467948713,0.1094550832860956,0.19912109375,0.5341262680883391,0.10635580670235581,0.04265406391779451,0.06902240953947368,0,0.0,0,0.008440657368881051,0.17808362564170047,0.0686635952124274,0.028769918889983707,0.2839577971129926,0.28395779756338974,194560,760,0.47249210392566104,0.8964226973684211,40,1.0
193,3,0.042357667547075435,1.0,1.0,0.6995271381578947,0.9918898364535856,0.693853858662279,0.1532557423361332,0.2215563322368421,0.5461367690546056,0.1210000594514177,0.05416686690050961,0.07891652960526316,0,0.0,0,0.007221220474112717,0.17930186491851743,0.07806555036528919,0.02542189740820935,0.2900105331661287,0.29001053383475855,194560,760,0.442318157479167,0.8352693256578947,40,1.0
194,3,0.04165236156113045,1.0,1.0,0.6870065789473684,0.9922071234986404,0.68165282152201,0.13073792297478865,0.22866467927631579,0.550410167122003,0.12585936433537617,0.04988481935395516,0.08432874177631579,0,0.0,0,0.007972185847948392,0.18645109677393185,0.0803579166237461,0.026084289215505128,0.3008654884611315,0.3008654885092064,194560,760,0.44229853582617484,0.8413959703947368,40,1.0
195,3,0.04095071251953399,1.0,1.0,0.6914936266447368,0.991712297209778,0.6857627329857726,0.14004849512130021,0.22501027960526315,0.5399866831940379,0.12150255456860913,0.05425703511818459,0.08349609375,0,0.0,0,0.00822065324334146,0.1797053599828168,0.07796964280699428,0.02597678991720865,0.2918724459503612,0.2918724453762958,194560,760,0.44875724366620967,0.851233552631579,40,1.0
196,3,0.04025279736601038,1.0,1.0,0.7263209292763158,0.9926006080152497,0.7209465960138722,0.11175358992707181,0.2002672697368421,0.5349467219715062,0.1071323194639071,0.04371818110138472,0.07341180098684211,0,0.0,0,0.007635105945557466,0.17619946468621492,0.06913476421767356,0.0266856234128538,0.27965495826229975,0.27965495717760763,194560,760,0.45261718850386773,0.8547543174342105,40,1.0
197,3,0.039558692634820966,1.0,1.0,0.7309724506578947,0.9924859578284004,0.7254798928373738,0.10648595701756054,0.19888980263157896,0.5414463778480607,0.10768816322578412,0.04237552839790863,0.07013774671052632,0,0.0,0,0.0064934903910876815,0.17325651330971403,0.06774583603500535,0.026028941971691033,0.2735247817074981,0.27352478081654563,194560,760,0.4573786555740394,0.8582288240131579,40,1.0
198,3,0.03886847444237134,1.0,1.0,0.7000462582236842,0.9918403396103984,0.6943341184995676,0.12893364357725276,0.22170024671052632,0.5412202378100246,0.11998866024721218,0.0508960971559741,0.07825349506578948,0,0.0,0,0.009042102977707002,0.17985387489591775,0.07502645199236117,0.02630036602482984,0.29022279589081573,0.29022279636640297,194560,760,0.46769139562782486,0.8799136513157895,40,1.0
199,3,0.03818221847886444,1.0,1.0,0.7108912417763158,0.9913209731377954,0.7047213975928331,0.1333772350654104,0.21245888157894738,0.5393341175702824,0.11458632341635071,0.045613524492364374,0.07664987664473684,0,0.0,0,0.008791057616786259,0.1746673428404488,0.07371030826930348,0.02516456232847352,0.28233327105501205,0.2823332705878113,194560,760,0.4551633629359697,0.8506990131578948,40,1.0
200,3,0.03749999999999999,1.0,1.0,0.7090974506578948,0.9909609173603716,0.7026878602018481,0.12694772051549272,0.21310135690789472,0.5271422736439627,0.1123347337970412,0.049189217669864824,0.07780119243421052,0,0.0,0,0.0075586823524836765,0.178524910511547,0.07270410204257229,0.026882279321159188,0.28566997422776214,0.2856699743063042,194560,760,0.46832539478414936,0.8816457648026316,40,1.0
201,3,0.03682189381872215,1.0,1.0,0.7024259868421052,0.9918905855627785,0.6967297234033284,0.13573834542430152,0.2173365542763158,0.5279357715294098,0.11473974146341023,0.04854883502090448,0.08023745888157895,0,0.0,0,0.00722867877212641,0.18195059696506513,0.07472786636483905,0.026242381932311938,0.2901495240343425,0.29014952339624106,194560,760,0.4622376099228859,0.873792146381579,40,1.0
202,3,0.036147974297015245,1.0,1.0,0.7064093338815789,0.9923005207766675,0.7009703498921896,0.11666864738432005,0.21548108552631579,0.5506431599880787,0.11865318585187197,0.044140699959825724,0.07810958059210527,0,0.0,0,0.005832179963181261,0.18620719985154113,0.07501919947221483,0.024597603866928504,0.2916561831538657,0.2916561826083221,194560,760,0.4301731888008745,0.8196443256578947,40,1.0
203,3,0.03547831533774918,1.0,1.0,0.7126182154605263,0.9920023940623701,0.706918975789296,0.12240625489993315,0.21207339638157896,0.5490405396187156,0.11643689198811588,0.048200750670787926,0.07530838815789474,0,0.0,0,0.0074357780466112,0.17149786991312316,0.07436453542721115,0.024472089976464453,0.2777702733634099,0.2777702734462525,194560,760,0.44602601028194555,0.8387489720394737,40,1.0
204,3,0.03481299037657526,1.0,1.0,0.7017886513157895,0.9927367565623835,0.6966913894995262,0.11669517568631196,0.21921772203947368,0.5572285382835022,0.122154370817895,0.046553868570021896,0.07899362664473684,0,0.0,0,0.006891710739613413,0.1821152041421125,0.07791646044750354,0.024546761642161172,0.2914701369713906,0.2914701364738376,194560,760,0.4311708907155614,0.8081928453947368,40,1.0
205,3,0.034152072373872994,1.0,1.0,0.6873663651315789,0.9919117147363044,0.6818067498897251,0.14356874633384378,0.22727693256578949,0.5383690677446907,0.12235887030531702,0.05148754426596784,0.08535670230263158,0,0.0,0,0.006418482926107428,0.18189427325207935,0.07769136734208779,0.024123495305447204,0.2901276188257218,0.290127618512825,194560,760,0.4485223202132865,0.8395610608552632,40,1.0
206,3,0.03349563380674919,1.0,1.0,0.6954564144736842,0.990352108542896,0.6887467264736954,0.17118356624544648,0.22508223684210527,0.5455125439306397,0.12278518361333561,0.0513879101573318,0.07946134868421052,0,0.0,0,0.008460251378059376,0.17556454654979078,0.07805583901384747,0.02537100676251085,0.28745164370420845,0.2874516439182978,194560,760,0.44203181231492444,0.8357524671052632,40,1.0
207,3,0.03284374666109022,1.0,1.0,0.7223375822368421,0.9922750256118521,0.7167575429144658,0.10593230027680922,0.20580283717105263,0.5434497304290317,0.11184349638213845,0.04154363338817156,0.07185958059210526,0,0.0,0,0.005560846396187308,0.17353941424700775,0.06971802592130476,0.024318552556398667,0.2731368391208985,0.2731368390941306,194560,760,0.4448491444713191,0.8404399671052631,40,1.0
208,3,0.032196482423667634,1.0,1.0,0.7402189555921053,0.9923337681071966,0.7345442654270875,0.11004570018941243,0.19253700657894737,0.5352939207542408,0.10306388914192978,0.03926623704426579,0.06724403782894736,0,0.0,0,0.004970669401978069,0.1714983928654539,0.06538773985996255,0.026047953837796265,0.2679047559651908,0.26790475619858817,194560,760,0.4548748469666431,0.8691663240131579,40,1.0
209,3,0.03155391207429908,1.0,1.0,0.6975842927631579,0.99253216872746,0.6923748509664285,0.11262692712664016,0.22242495888157895,0.561066041017529,0.12479509110317419,0.046828034369422025,0.07999074835526315,0,0.0,0,0.006387522569543523,0.18622936335833448,0.07820649151200135,0.02465376907665479,0.2954771465165342,0.2954771473023452,194560,760,0.4206983920578894,0.7901778371710526,40,1.0
210,3,0.030916106078064515,1.0,1.0,0.710680509868421,0.9923712453071747,0.7052589025936629,0.12179235958089855,0.21304995888157896,0.5427326335052493,0.11562916525198441,0.045614611622142164,0.07626953125,0,0.0,0,0.006195690113006429,0.18028889897426492,0.07211870984174311,0.026380834414770734,0.2849841333437852,0.2849841333533588,194560,760,0.43880391646372646,0.8421309621710527,40,1.0
211,3,0.03028313437757881,1.0,1.0,0.6929019325657895,0.991788216864432,0.6872119721613432,0.1545083695924596,0.22792454769736842,0.5520689039867993,0.12583005523897314,0.05231009618820329,0.0791735197368421,0,0.0,0,0.007037308720502647,0.1844168039626981,0.07899908279558938,0.024870403642325022,0.29532359912111517,0.295323598404464,194560,760,0.4208334045582696,0.8017629523026316,40,1.0
212,3,0.029655066385321883,1.0,1.0,0.7285567434210526,0.9929784231215247,0.7234411262367901,0.10813078522486122,0.1998509457236842,0.5497163189042146,0.10986132621274967,0.042490993198742597,0.07159231085526316,0,0.0,0,0.006781863407032736,0.17449617066273565,0.07059149679446004,0.02312362995586897,0.2749931608200974,0.2749931602591747,194560,760,0.4376049494272784,0.8179173519736842,40,1.0
213,3,0.029031970976026774,1.0,1.0,0.7236225328947369,0.9923346296990463,0.7180756982219847,0.1256022041136595,0.20519634046052632,0.5596619587194447,0.1148405858242002,0.04280972537020908,0.07118112664473684,0,0.0,0,0.006200660533910483,0.1749620626435468,0.07131266030728033,0.025016031982867348,0.277491415467605,0.27749141526261445,194560,760,0.41723578440907755,0.7936060855263158,40,1.0
214,3,0.028413916479126722,1.0,1.0,0.7222707648026315,0.9923623263608983,0.7167542964220047,0.119254083612223,0.20438939144736842,0.550948148305427,0.11260795675120071,0.042383953292033094,0.07333984375,0,0.0,0,0.006346753035866545,0.17359421779646686,0.07219350206923034,0.025000530230371576,0.27713500313193534,0.2771350038777057,194560,760,0.4307568816174018,0.8138106496710527,40,1.0
215,3,0.027800970671262203,1.0,1.0,0.7080129523026316,0.9922119143283499,0.7024988867734608,0.13084407995675543,0.21473581414473683,0.5556884076397343,0.11932620262531074,0.045277217545203474,0.07725123355263158,0,0.0,0,0.005892265390904964,0.17863904458323593,0.07486430557297641,0.02366781217291167,0.283063427720029,0.2830634282999917,194560,760,0.41607554703950883,0.7940995065789473,40,1.0
216,3,0.027193200768848267,1.0,1.0,0.7120682565789473,0.9925623723433891,0.706772158020421,0.11133934258434333,0.2104440789473684,0.5472698612295123,0.11516970188209885,0.04581398832256366,0.07748766447368421,0,0.0,0,0.007356620793181815,0.17478361421901928,0.0735944848017473,0.02271677495813684,0.2784514947720852,0.27845149467650215,194560,760,0.43026687391102314,0.8124948601973684,40,1.0
217,3,0.026590673420703727,1.0,1.0,0.7258686266447368,0.992525720608131,0.7204432817274018,0.10362201919656638,0.20049342105263157,0.5510924158157923,0.11049040376306757,0.040287127644803966,0.07363795230263158,0,0.0,0,0.0069353745634496014,0.17185115525989156,0.0706973026371806,0.02401655692607164,0.27350038938659343,0.27350038880188215,194560,760,0.4208385059904111,0.8003392269736842,40,1.0
218,3,0.025993454700742113,1.0,1.0,0.7206568667763158,0.9927275563973881,0.71541593035585,0.11925046269561311,0.20797697368421053,0.5566765353843693,0.11577590115025248,0.04451216366019492,0.07136615953947369,0,0.0,0,0.006647954817947864,0.17738674545758648,0.07128890619833807,0.024586871797709093,0.2799104782715815,0.279910478329188,194560,760,0.425193423091581,0.7993215460526316,40,1.0
219,3,0.025401610100726096,1.0,1.0,0.7364052220394737,0.9930939969948253,0.7313196053630427,0.08666392942265558,0.19374486019736842,0.5482510171908728,0.10622081667871068,0.038812477837047096,0.0698499177631579,0,0.0,0,0.006625436344812012,0.16904364475294165,0.06752612197551092,0.02479944655965818,0.26799464963292274,0.26799464945338275,194560,760,0.4336388206207438,0.8152806332236842,40,1.0
220,3,0.02481520452308563,1.0,1.0,0.7190378289473685,0.9928528734496086,0.7138987745893629,0.11663921033124146,0.20570518092105264,0.5466398795048614,0.11244665531220993,0.04438308725029377,0.07525699013157895,0,0.0,0,0.005182903544750604,0.17451892350065082,0.07191249976596353,0.022982630615955908,0.2745969574273209,0.27459695750945495,194560,760,0.43648344237161313,0.8113795230263158,40,1.0
221,3,0.024234302273800454,1.0,1.0,0.7490542763157895,0.9927414727994952,0.7436172454764969,0.09233971768561261,0.18228824013157896,0.5285652187520905,0.09635122352108164,0.03671925960899037,0.06865748355263158,0,0.0,0,0.0051448545299583774,0.16930227910021417,0.06317187405166853,0.024203318716271925,0.261822326398113,0.2618223270597427,194560,760,0.4599959684437827,0.8660927220394737,40,1.0
222,3,0.023658967055348343,1.0,1.0,0.71591796875,0.9913144382729615,0.7096998190409258,0.12637450707047002,0.20909231085526317,0.5417945147328419,0.11328506709419583,0.043413421972409674,0.07498972039473684,0,0.0,0,0.005577860925213348,0.17418383790278122,0.07209427856693143,0.02370845242354431,0.2755644298184703,0.2755644296933162,194560,760,0.42934360076722344,0.8099506578947369,40,1.0
